# freq eta
 (5.729999999999999716e+01+0.000000000000000000e+00j)  (1.826648395892791399e+01-1.742881830582113878e+00j)  (1.843855981630922614e+01-1.774322919108513030e+00j)  (1.845318753205445006e+01-1.867745688471372345e+00j)  (1.828072629636849200e+01-2.153898605963805668e+00j)
 (5.770000000000000284e+01+0.000000000000000000e+00j)  (1.833012005885828444e+01-1.748956952433012191e+00j)  (1.849869333069633370e+01-1.779619233250449462e+00j)  (1.852183696761764864e+01-1.873304133552109008e+00j)  (1.834194042156990889e+01-2.156695523634597933e+00j)
 (5.810000000000000142e+01+0.000000000000000000e+00j)  (1.839354624760086310e+01-1.755015353450265270e+00j)  (1.855892644698784011e+01-1.784854398871369874e+00j)  (1.859024633726880182e+01-1.878742408285788201e+00j)  (1.840362112170451780e+01-2.159362630175934328e+00j)
 (5.850000000000000000e+01+0.000000000000000000e+00j)  (1.845675813536234955e+01-1.761049103572875918e+00j)  (1.861925873411391663e+01-1.790017898914508576e+00j)  (1.865840638239496130e+01-1.884088230630537097e+00j)  (1.846574197758587133e+01-2.161931298867927786e+00j)
 (5.889999999999999858e+01+0.000000000000000000e+00j)  (1.851975230848579201e+01-1.767047558336692248e+00j)  (1.867965804471995739e+01-1.795124452476008159e+00j)  (1.872627188577327928e+01-1.889352620037576536e+00j)  (1.852828925195564835e+01-2.164428724369246826e+00j)
 (5.939999999999999858e+01+0.000000000000000000e+00j)  (1.859818542744170600e+01-1.774545029637803140e+00j)  (1.875527543634905925e+01-1.801400447701081209e+00j)  (1.881073475941084894e+01-1.895808638779697741e+00j)  (1.860702151134829307e+01-2.167457616596240477e+00j)
 (5.979999999999999716e+01+0.000000000000000000e+00j)  (1.866070151735349469e+01-1.780500111288032095e+00j)  (1.881583034050887449e+01-1.806359372327549728e+00j)  (1.887796042560479748e+01-1.900884546827333432e+00j)  (1.867041355072066011e+01-2.169834190996180023e+00j)
 (6.020000000000000284e+01+0.000000000000000000e+00j)  (1.872300839065829692e+01-1.786451536103646820e+00j)  (1.887644371127348109e+01-1.811276190001854580e+00j)  (1.894488282251007050e+01-1.905887935293351987e+00j)  (1.873414118767072267e+01-2.172204977844777396e+00j)
 (6.060000000000000142e+01+0.000000000000000000e+00j)  (1.878510987863832327e+01-1.792370478652197674e+00j)  (1.893708187724170955e+01-1.816132473867914765e+00j)  (1.901147960666339287e+01-1.910829279685328563e+00j)  (1.879816402779716356e+01-2.174590727295662607e+00j)
 (6.110000000000000142e+01+0.000000000000000000e+00j)  (1.886244593154331994e+01-1.799750044467441690e+00j)  (1.901290364144618650e+01-1.822148983484101148e+00j)  (1.909429342842506827e+01-1.916931025034592784e+00j)  (1.887857188418700005e+01-2.177556594691767877e+00j)
 (6.150000000000000000e+01+0.000000000000000000e+00j)  (1.892409378310690116e+01-1.805636847498224062e+00j)  (1.907358274407988930e+01-1.826914602003124166e+00j)  (1.916016650234338670e+01-1.921746436862377339e+00j)  (1.894316620833603793e+01-2.179949784689334535e+00j)
 (6.200000000000000000e+01+0.000000000000000000e+00j)  (1.900086067214202146e+01-1.812958984923485950e+00j)  (1.914942267133826448e+01-1.832801518009019137e+00j)  (1.924204160663165197e+01-1.927704293020992221e+00j)  (1.902420161965624601e+01-2.183011126814582870e+00j)
