# freq eta
 (7.309999999999999432e+01+0.000000000000000000e+00j)  (2.098032952198983736e+01-5.315410950691160652e-01j)  (2.108076520139825760e+01-5.253803180716460908e-01j)
 (7.370000000000000284e+01+0.000000000000000000e+00j)  (2.106467710195768461e+01-5.343407985477135469e-01j)  (2.116710224625011705e+01-5.275363417740012162e-01j)
 (7.420000000000000284e+01+0.000000000000000000e+00j)  (2.113466124174354377e+01-5.366664757417212162e-01j)  (2.123878061527778627e+01-5.293211017988104228e-01j)
 (7.470000000000000284e+01+0.000000000000000000e+00j)  (2.120438409350774478e+01-5.389907983630060073e-01j)  (2.131021992783596630e+01-5.310986575707412616e-01j)
 (7.529999999999999716e+01+0.000000000000000000e+00j)  (2.128767718350078653e+01-5.417692080214266959e-01j)  (2.139563124077012546e+01-5.332289782955368374e-01j)
 (7.579999999999999716e+01+0.000000000000000000e+00j)  (2.135678189321874498e+01-5.440857381188602959e-01j)  (2.146655176293981526e+01-5.349966325206541029e-01j)
 (7.640000000000000568e+01+0.000000000000000000e+00j)  (2.143934446292749030e+01-5.468596803976752962e-01j)  (2.155134341396410491e+01-5.371055771565930170e-01j)
 (7.690000000000000568e+01+0.000000000000000000e+00j)  (2.150783756177655448e+01-5.491682284867877017e-01j)  (2.162174971163631554e+01-5.388622654401378220e-01j)
 (7.750000000000000000e+01+0.000000000000000000e+00j)  (2.158964910592820985e+01-5.519394195465404662e-01j)  (2.170593424870293120e+01-5.409604789739967945e-01j)
 (7.800000000000000000e+01+0.000000000000000000e+00j)  (2.165750921958099084e+01-5.542472123893931180e-01j)  (2.177584392075788600e+01-5.427023751752557690e-01j)
 (7.859999999999999432e+01+0.000000000000000000e+00j)  (2.173856818364370014e+01-5.570185763301933601e-01j)  (2.185943141219980745e+01-5.447877929679280085e-01j)
 (7.909999999999999432e+01+0.000000000000000000e+00j)  (2.180580247320427745e+01-5.593257224600161059e-01j)  (2.192884951860639475e+01-5.465174317560209660e-01j)
 (7.970000000000000284e+01+0.000000000000000000e+00j)  (2.188610174400614383e+01-5.620960873049201112e-01j)  (2.201186045518832657e+01-5.485850203834108374e-01j)
 (8.029999999999999716e+01+0.000000000000000000e+00j)  (2.196597271898226822e+01-5.648708367526649177e-01j)  (2.209456380093359940e+01-5.506443328140356863e-01j)
 (8.090000000000000568e+01+0.000000000000000000e+00j)  (2.204541630625844206e+01-5.676458563777153632e-01j)  (2.217695456465931159e+01-5.527000737533257491e-01j)
 (8.150000000000000000e+01+0.000000000000000000e+00j)  (2.212442679189925343e+01-5.704322296476457277e-01j)  (2.225904178874327854e+01-5.547465698886845376e-01j)
 (8.200000000000000000e+01+0.000000000000000000e+00j)  (2.218994190055009241e+01-5.727533301834172308e-01j)  (2.232721445139830507e+01-5.564440930653048456e-01j)
 (8.259999999999999432e+01+0.000000000000000000e+00j)  (2.226815887502958091e+01-5.755491490549305977e-01j)  (2.240874932726251600e+01-5.584773624838805794e-01j)
 (8.320000000000000284e+01+0.000000000000000000e+00j)  (2.234593029954289278e+01-5.783494835830480518e-01j)  (2.248999201486300592e+01-5.605009143431201046e-01j)
 (8.379999999999999716e+01+0.000000000000000000e+00j)  (2.242325510410323375e+01-5.811597265864044681e-01j)  (2.257093957823974861e+01-5.625203769379698571e-01j)
 (8.440000000000000568e+01+0.000000000000000000e+00j)  (2.250012843337112400e+01-5.839783938750711112e-01j)  (2.265159825319125275e+01-5.645313812512814389e-01j)
