#
#--------------------------------------------------------------------------------
### 
## 
## Courbe 0
## resp_2
## Courbe 1
## resp_3
## Courbe 2
## resp_4
## Courbe 3
## resp_5
## Courbe 4
## resp_6
## Courbe 5
## resp_7
## Courbe 6
## resp_8
## Courbe 7
## resp_9
## Courbe 8
## resp_10
## Courbe 9
## resp_11
## Courbe 10
## resp_12
## Courbe 11
## resp_13
## Courbe 12
## resp_14
FREQ          DZ_0_R        DZ_0_I        DZ_1_R        DZ_1_I        DZ_2_R        DZ_2_I        DZ_3_R        DZ_3_I        DZ_4_R        DZ_4_I        DZ_5_R        DZ_5_I        DZ_6_R        DZ_6_I        DZ_7_R        DZ_7_I        DZ_8_R        DZ_8_I        DZ_9_R        DZ_9_I        DZ_10_R       DZ_10_I       DZ_11_R       DZ_11_I       DZ_12_R       DZ_12_I     
 4.11000E+01   5.27786E-03  -3.54847E-03   4.27050E-03  -5.07192E-03   3.11768E-03  -6.36815E-03   1.91725E-03  -7.34396E-03   7.61400E-04  -7.93183E-03  -2.69049E-04  -8.08998E-03  -1.10936E-03  -7.80141E-03  -1.71419E-03  -7.07194E-03  -2.05937E-03  -5.92745E-03  -2.14196E-03  -4.41036E-03  -1.97859E-03  -2.57549E-03  -1.60220E-03  -4.85500E-04  -1.05730E-03   1.79413E-03
 4.14000E+01   5.27365E-03  -3.49090E-03   4.24585E-03  -5.01508E-03   3.07219E-03  -6.31274E-03   1.85249E-03  -7.29066E-03   6.80810E-04  -7.88142E-03  -3.60409E-04  -8.04339E-03  -1.20513E-03  -7.75973E-03  -1.80718E-03  -7.03646E-03  -2.14202E-03  -5.89955E-03  -2.20687E-03  -4.39145E-03  -2.01896E-03  -2.56694E-03  -1.61222E-03  -4.88510E-04  -1.03243E-03   1.77858E-03
 4.17000E+01   5.27237E-03  -3.43441E-03   4.22416E-03  -4.95925E-03   3.02956E-03  -6.25822E-03   1.79037E-03  -7.23808E-03   6.02535E-04  -7.83151E-03  -4.49837E-04  -7.99708E-03  -1.29941E-03  -7.71815E-03  -1.89912E-03  -7.00089E-03  -2.22410E-03  -5.87143E-03  -2.27166E-03  -4.37226E-03  -2.05965E-03  -2.55809E-03  -1.62300E-03  -4.91246E-04  -1.00873E-03   1.76323E-03
 4.20000E+01   5.27393E-03  -3.37903E-03   4.20531E-03  -4.90447E-03   2.98966E-03  -6.20460E-03   1.73076E-03  -7.18622E-03   5.26460E-04  -7.78212E-03  -5.37444E-04  -7.95107E-03  -1.39228E-03  -7.67665E-03  -1.99011E-03  -6.96524E-03  -2.30566E-03  -5.84310E-03  -2.33637E-03  -4.35278E-03  -2.10069E-03  -2.54891E-03  -1.63451E-03  -4.93689E-04  -9.86134E-04   1.74811E-03
 4.23000E+01   5.27825E-03  -3.32482E-03   4.18922E-03  -4.85078E-03   2.95240E-03  -6.15194E-03   1.67356E-03  -7.13513E-03   4.52480E-04  -7.73328E-03  -6.23328E-04  -7.90538E-03  -1.48384E-03  -7.63525E-03  -2.08022E-03  -6.92951E-03  -2.38676E-03  -5.81455E-03  -2.40104E-03  -4.33298E-03  -2.14207E-03  -2.53940E-03  -1.64674E-03  -4.95821E-04  -9.64604E-04   1.73322E-03
 4.26000E+01   5.28522E-03  -3.27181E-03   4.17578E-03  -4.79821E-03   2.91766E-03  -6.10027E-03   1.61865E-03  -7.08482E-03   3.80491E-04  -7.68500E-03  -7.07589E-04  -7.86001E-03  -1.57418E-03  -7.59395E-03  -2.16951E-03  -6.89367E-03  -2.46747E-03  -5.78574E-03  -2.46571E-03  -4.31284E-03  -2.18382E-03  -2.52952E-03  -1.65968E-03  -4.97624E-04  -9.44095E-04   1.71858E-03
 4.29000E+01   5.29478E-03  -3.22004E-03   4.16490E-03  -4.74682E-03   2.88535E-03  -6.04961E-03   1.56595E-03  -7.03533E-03   3.10396E-04  -7.63729E-03  -7.90316E-04  -7.81496E-03  -1.66338E-03  -7.55274E-03  -2.25807E-03  -6.85772E-03  -2.54783E-03  -5.75668E-03  -2.53040E-03  -4.29236E-03  -2.22594E-03  -2.51927E-03  -1.67330E-03  -4.99080E-04  -9.24564E-04   1.70421E-03
 4.32000E+01   5.30685E-03  -3.16956E-03   4.15650E-03  -4.69662E-03   2.85538E-03  -5.99999E-03   1.51535E-03  -6.98667E-03   2.42100E-04  -7.59016E-03  -8.71601E-04  -7.77023E-03  -1.75152E-03  -7.51160E-03  -2.34595E-03  -6.82164E-03  -2.62790E-03  -5.72733E-03  -2.59515E-03  -4.27150E-03  -2.26844E-03  -2.50862E-03  -1.68759E-03  -5.00174E-04  -9.05969E-04   1.69011E-03
 4.36000E+01   5.32669E-03  -3.10430E-03   4.14901E-03  -4.63161E-03   2.81892E-03  -5.93550E-03   1.45101E-03  -6.92310E-03   1.53690E-04  -7.52823E-03  -9.77876E-04  -7.71109E-03  -1.86751E-03  -7.45686E-03  -2.46219E-03  -6.77331E-03  -2.73427E-03  -5.68773E-03  -2.68162E-03  -4.24308E-03  -2.32571E-03  -2.49376E-03  -1.70767E-03  -5.01038E-04  -8.82568E-04   1.67176E-03
 4.39000E+01   5.34431E-03  -3.05696E-03   4.14608E-03  -4.58433E-03   2.79408E-03  -5.88840E-03   1.40499E-03  -6.87642E-03   8.92621E-05  -7.48247E-03  -1.05610E-03  -7.66710E-03  -1.95345E-03  -7.41586E-03  -2.54874E-03  -6.73687E-03  -2.81382E-03  -5.65764E-03  -2.74660E-03  -4.22126E-03  -2.36912E-03  -2.48209E-03  -1.72348E-03  -5.01218E-04  -8.66014E-04   1.65834E-03
